股票代號,股票名稱,市場,收盤價,5日均線,20日均線,今日融資增減,今日融券增減,近3日融資增減,近3日融券增減,5日均量(張),籌碼診斷,is_squeeze,is_major_fire,is_retail_trap
6414,樺漢,TSE,405.0,429.9,421.23,349,-58,"(+99, -508, +349)","(-22, -75, -58)",5360,【散戶套牢資 / 留意斷頭】,False,False,True
1714,和桐,TSE,13.05,13.39,15.85,316,12,"(-655, -92, +316)","(+9, +3, +12)",15291,【散戶套牢資 / 留意斷頭】,False,False,True
4979,華星光,OTC,370.0,395.3,401.88,316,-5,"(-162, -442, +316)","(+210, -608, -5)",18099,【散戶套牢資 / 留意斷頭】,False,False,True
6153,嘉聯益,TSE,14.05,14.58,17.4,315,-1,"(-864, -10, +315)","(+17, +4, -1)",5297,【散戶套牢資 / 留意斷頭】,False,False,True
3163,波若威,OTC,544.0,555.52,601.04,308,16,"(-459, -84, +308)","(+356, -348, +16)",5993,【散戶套牢資 / 留意斷頭】,False,False,True
8111,立��,OTC,56.3,60.08,53.08,298,-368,"(-205, +208, +298)","(+50, -102, -368)",24910,一般資增,False,False,False
8043,蜜望實,OTC,126.5,127.3,150.75,269,-19,"(-545, -174, +269)","(-9, +13, -19)",5113,【散戶套牢資 / 留意斷頭】,False,False,True
2486,一詮,TSE,188.0,195.2,230.07,250,159,"(-584, -1316, +250)","(-463, -149, +159)",8499,【散戶套牢資 / 留意斷頭】,False,False,True
2458,義隆,TSE,151.0,153.8,170.53,248,-13,"(-87, -26, +248)","(+1, -11, -13)",2796,【散戶套牢資 / 留意斷頭】,False,False,True
3006,晶豪科,TSE,180.0,183.8,208.65,248,14,"(-564, -639, +248)","(-242, -45, +14)",6975,【散戶套牢資 / 留意斷頭】,False,False,True
2836,高雄銀,TSE,12.1,12.23,12.17,245,1,"(+1041, -530, +245)","(+1, +0, +1)",9070,【散戶套牢資 / 留意斷頭】,False,False,True
5425,台半,OTC,73.1,73.7,98.5,241,-21,"(-1114, -13, +241)","(+80, -54, -21)",7150,【散戶套牢資 / 留意斷頭】,False,False,True
4931,新盛力,OTC,177.5,180.2,216.53,239,14,"(-554, -117, +239)","(+10, +29, +14)",3390,【散戶套牢資 / 留意斷頭】,False,False,True
